order_id,product_key,customer_id,geography_id,order_date_id,ship_date_id,order_priority,ship_mode,sales,profit,quantity,discount,shipping_cost
ES-2012-5505172,2355,DB-130602,3073,706,711,Medium,Standard Class,11,-2.43,3,0.5,0.88
IT-2013-1230554,2598,SB-201852,3062,747,752,Medium,Standard Class,29,-1.89,7,0.5,1.76
IT-2013-4986842,2410,CC-125502,3063,826,832,Medium,Standard Class,43,-0.855,3,0.5,2.62
IT-2013-3328104,1047,BS-116652,3062,956,961,Medium,Standard Class,81,-80.55,3,0.5,2.7
IT-2013-3328104,2360,BS-116652,3062,956,961,Medium,Standard Class,24,-22.56,8,0.5,1.16
ES-2013-2672620,5131,SC-200952,3109,971,976,Medium,Standard Class,67,-36.0,5,0.5,1.17
ES-2013-1912825,3762,JE-154752,3325,1005,1009,Medium,Standard Class,40,-31.005,3,0.5,2.19
IT-2013-5843979,1956,HF-149952,3109,1044,1051,Medium,Standard Class,10,-1.605,1,0.5,0.76
IT-2013-5843979,2069,HF-149952,3109,1044,1051,Medium,Standard Class,257,-128.85,10,0.5,11.97
IT-2013-5843979,2582,HF-149952,3109,1044,1051,Medium,Standard Class,42,-31.05,5,0.5,2.55
IT-2013-5843979,2643,HF-149952,3109,1044,1051,Medium,Standard Class,23,-4.68,4,0.5,2.14
IT-2013-5843979,9658,HF-149952,3109,1044,1051,Medium,Standard Class,5,-0.525,1,0.5,0.09
IT-2013-5843979,2370,HF-149952,3109,1044,1051,Medium,Standard Class,481,-480.69,7,0.5,30.32
IT-2013-5843979,3814,HF-149952,3109,1044,1051,Medium,Standard Class,408,-196.02,4,0.5,37.61
IT-2013-3132916,5051,RB-195702,3062,1089,1094,Medium,Standard Class,15,-0.99,3,0.5,0.89
IT-2013-3132916,3882,RB-195702,3062,1089,1094,Medium,Standard Class,81,-19.53,3,0.5,6.31
ES-2014-1876230,4670,JF-155652,3061,1159,1164,Medium,Standard Class,81,-43.965,3,0.5,8.55
IT-2014-2321796,9795,IL-151002,3059,1188,1193,Medium,Standard Class,72,-5.76,3,0.5,4.5
ES-2014-2896926,2197,JS-160302,3073,1204,1211,Medium,Standard Class,3,-2.445,1,0.5,0.22
ES-2014-2896926,1614,JS-160302,3073,1204,1211,Medium,Standard Class,87,-78.3,4,0.5,6.27
IT-2014-1388520,1447,AC-106602,3072,1281,1286,Medium,Standard Class,67,-41.58,3,0.5,3.08
IT-2014-2236061,1594,DP-130002,3062,1315,1320,Medium,Standard Class,44,-7.875,3,0.5,1.25
IT-2014-2236061,4263,DP-130002,3062,1315,1320,Medium,Standard Class,296,-224.895,11,0.5,25.06
ES-2014-3309259,9586,CS-119502,3069,1316,1322,Medium,Standard Class,747,-269.145,3,0.5,75.44
ES-2014-3309259,4163,CS-119502,3069,1316,1322,Medium,Standard Class,29,-4.125,5,0.5,0.28
IT-2014-4709866,2333,JW-159552,3059,1319,1325,Medium,Standard Class,17,-2.73,2,0.5,1.54
IT-2014-4709866,4034,JW-159552,3059,1319,1325,Medium,Standard Class,32,-4.5,5,0.5,3.29
IT-2014-4709866,2018,JW-159552,3059,1319,1325,Medium,Standard Class,231,-189.81,9,0.5,16.46
IT-2014-4709866,2712,JW-159552,3059,1319,1325,Medium,Standard Class,22,-14.88,4,0.5,1.92
IT-2014-4709866,2438,JW-159552,3059,1319,1325,Medium,Standard Class,97,-44.64,4,0.5,7.99
IT-2014-4709866,9801,JW-159552,3059,1319,1325,Medium,Standard Class,47,-27.06,4,0.5,3.74
IT-2014-4709866,4279,JW-159552,3059,1319,1325,Medium,Standard Class,186,-141.21,9,0.5,8.2
IT-2014-4749412,1765,MB-180852,3109,1357,1362,Medium,Standard Class,30,-4.8,5,0.5,3.71
IT-2014-4749412,1384,MB-180852,3109,1357,1362,Medium,Standard Class,61,-23.28,2,0.5,4.1
ES-2014-5784412,1083,PK-190752,3061,1425,1430,Medium,Standard Class,26,-17.055,1,0.5,2.28
ES-2014-5784412,1833,PK-190752,3061,1425,1430,Medium,Standard Class,93,-65.34,4,0.5,8.96
ES-2014-5784412,2239,PK-190752,3061,1425,1430,Medium,Standard Class,152,-3.075,5,0.5,9.05
IT-2014-5563463,1776,AB-101052,3062,1434,1441,Medium,Standard Class,11,-7.74,2,0.5,0.28
IT-2014-5563463,4822,AB-101052,3062,1434,1441,Medium,Standard Class,143,-123.525,5,0.5,14.75
IT-2014-5563463,2709,AB-101052,3062,1434,1441,Medium,Standard Class,9,-4.875,1,0.5,0.83
IT-2014-4809306,4037,MK-181602,3063,1439,1444,Medium,Standard Class,7,-1.08,2,0.5,0.38
IT-2014-4809306,4300,MK-181602,3063,1439,1444,Medium,Standard Class,24,-2.43,2,0.5,2.49
IT-2014-1325278,2167,PM-189402,3063,1440,1445,Medium,Standard Class,8,-2.13,1,0.5,0.71
IT-2014-2436545,2700,MS-175302,3108,1446,1451,Medium,Standard Class,74,-25.29,3,0.5,4.76
IT-2014-5244847,1019,GM-146802,3063,1454,1458,Medium,Standard Class,50,-44.34,2,0.5,3.93
IT-2014-5244847,10249,GM-146802,3063,1454,1458,Medium,Standard Class,37,-22.74,4,0.5,1.82
IT-2014-5217096,2430,TG-216402,3063,1456,1461,Medium,Standard Class,49,-31.2,2,0.5,4.39
IT-2014-5217096,2319,TG-216402,3063,1456,1461,Medium,Standard Class,34,-12.975,5,0.5,2.84
NI-2011-2280,6756,MB-80851,3019,15,21,Medium,Standard Class,45,-56.856,1,0.7,3.43
NI-2011-1790,6824,AJ-9601,3302,62,69,Medium,Standard Class,57,-91.512,4,0.7,2.08
NI-2011-4420,6117,JL-58351,3034,63,67,Medium,Standard Class,43,-92.349,1,0.7,3.02
NI-2011-9380,6668,JK-53701,3019,166,171,Medium,Standard Class,660,-836.568,6,0.7,51.61
NI-2011-8960,5564,TT-112201,3302,325,329,Medium,Standard Class,24,-16.269,1,0.7,1.63
NI-2012-7400,5660,GT-47101,3016,382,388,Medium,Standard Class,24,-23.385,1,0.7,1.78
NI-2012-7400,5791,GT-47101,3016,382,388,Medium,Standard Class,39,-53.574,2,0.7,2.37
NI-2012-280,6111,TP-111301,3027,417,422,Medium,Standard Class,43,-56.301,1,0.7,3.84
NI-2012-730,5750,HG-50251,3016,437,441,Medium,Standard Class,41,-49.206,1,0.7,2.98
NI-2012-8920,6043,MW-82201,3016,523,530,Medium,Standard Class,38,-28.965,1,0.7,3.05
NI-2012-8210,6358,SV-109351,3035,634,638,Medium,Standard Class,78,-172.281,1,0.7,8.24
NI-2012-8210,7423,SV-109351,3035,634,638,Medium,Standard Class,41,-67.533,1,0.7,4.48
NI-2012-4270,5828,CC-25501,3029,679,683,Medium,Standard Class,38,-66.843,1,0.7,1.57
NI-2012-6300,7167,JF-54901,3036,698,702,Medium,Standard Class,13,-10.995,1,0.7,1.26
NI-2012-9150,7764,RD-99301,3027,724,730,Medium,Standard Class,1126,-1576.824,8,0.7,91.8
NI-2012-9150,8353,RD-99301,3027,724,730,Medium,Standard Class,30,-52.056,1,0.7,1.85
NI-2013-9450,7924,DL-29251,3016,745,750,Medium,Standard Class,51,-89.079,1,0.7,5.76
NI-2013-9400,6374,JH-61801,3016,801,806,Medium,Standard Class,25,-50.805,1,0.7,1.77
NI-2013-9400,7434,JH-61801,3016,801,806,Medium,Standard Class,195,-195.456,1,0.7,8.65
NI-2013-9850,8078,MH-80251,3027,803,808,Medium,Standard Class,138,-257.868,1,0.7,6.55
NI-2013-7990,7797,PJ-90151,3021,859,865,Medium,Standard Class,282,-554.508,2,0.7,25.69
NI-2013-680,6759,HZ-49501,3021,864,870,Medium,Standard Class,26,-53.82,1,0.7,1.94
NI-2013-2300,6835,JL-51301,3016,906,911,Medium,Standard Class,826,-633.42,6,0.7,68.53
NI-2013-2460,7276,SC-103051,3016,958,965,Medium,Standard Class,32,-31.059,1,0.7,2.72
NI-2013-2460,7245,SC-103051,3016,958,965,Medium,Standard Class,61,-131.544,8,0.7,5.15
NI-2013-2460,7273,SC-103051,3016,958,965,Medium,Standard Class,5,-11.415,1,0.7,0.1
NI-2014-6050,7299,SC-108001,3021,1102,1106,Medium,Standard Class,57,-72.072,4,0.7,3.42
NI-2014-9270,5520,CM-21901,3029,1138,1143,Medium,Standard Class,464,-742.77,6,0.7,36.36
NI-2014-2600,10250,BS-17551,3019,1166,1172,Medium,Standard Class,364,-546.732,4,0.7,24.39
NI-2014-2600,7449,BS-17551,3019,1166,1172,Medium,Standard Class,193,-205.683,1,0.7,13.79
NI-2014-890,6796,TS-115051,3016,1174,1178,Medium,Standard Class,571,-571.32,4,0.7,29.17
NI-2014-890,8353,TS-115051,3016,1174,1178,Medium,Standard Class,30,-52.056,1,0.7,2.09
NI-2014-890,8110,TS-115051,3016,1174,1178,Medium,Standard Class,44,-36.516,1,0.7,4.43
NI-2014-7790,5642,MG-81451,3025,1180,1184,Medium,Standard Class,44,-95.16,2,0.7,2.54
NI-2014-3610,7952,FH-43501,3033,1195,1200,Medium,Standard Class,15,-21.093,1,0.7,1.3
NI-2014-8250,7948,FM-43801,3022,1245,1249,Medium,Standard Class,30,-46.524,4,0.7,1.95
NI-2014-1150,6525,NC-84151,3016,1265,1269,Medium,Standard Class,248,-173.922,2,0.7,21.85
NI-2014-2700,9090,PR-88801,3022,1265,1270,Medium,Standard Class,91,-166.659,1,0.7,4.39
NI-2014-1420,6283,CR-27301,3301,1340,1347,Medium,Standard Class,155,-258.678,6,0.7,8.29
NI-2014-8570,7701,NF-83851,3028,1357,1362,Medium,Standard Class,12,-20.142,2,0.7,0.83
NI-2014-8570,7538,NF-83851,3028,1357,1362,Medium,Standard Class,160,-368.394,2,0.7,6.17
NI-2014-8570,7552,NF-83851,3028,1357,1362,Medium,Standard Class,22,-21.171,1,0.7,1.67
NI-2014-8570,7459,NF-83851,3028,1357,1362,Medium,Standard Class,40,-54.594,2,0.7,1.62
NI-2014-6120,8279,JF-52951,3029,1398,1402,Medium,Standard Class,158,-290.016,2,0.7,2.25
NI-2014-6120,5791,JF-52951,3029,1398,1402,Medium,Standard Class,157,-214.296,8,0.7,10.34
NI-2014-250,6744,JB-59251,3027,1439,1444,Medium,Standard Class,277,-636.822,2,0.7,17.81
NI-2014-1910,7624,JG-51601,3029,1445,1449,Medium,Standard Class,42,-70.467,1,0.7,1.56
NI-2011-2280,1734,MB-80851,3019,15,21,Medium,Standard Class,15,-14.754,2,0.7,1.02
NI-2011-2280,3246,MB-80851,3019,15,21,Medium,Standard Class,19,-38.898,6,0.7,1.46
NI-2011-1790,2834,AJ-9601,3302,62,69,Medium,Standard Class,119,-99.27,2,0.7,9.39
NI-2011-4520,2823,SV-109351,3036,75,79,Medium,Standard Class,32,-30.0,4,0.7,3.14
NI-2011-4130,1856,ND-83701,3030,77,82,Medium,Standard Class,14,-27.84,2,0.7,0.98
NI-2011-8520,4520,GH-44251,3029,178,182,Medium,Standard Class,156,-223.656,1,0.7,11.68
NI-2011-5880,2830,JL-58351,3027,213,218,Medium,Standard Class,90,-147.546,6,0.7,8.11
NI-2011-1650,5021,SH-103951,3037,221,227,Medium,Standard Class,2,-1.8,1,0.7,0.12
NI-2011-1650,1668,SH-103951,3037,221,227,Medium,Standard Class,42,-75.06,1,0.7,3.45
NI-2011-1420,2833,DK-29851,3016,255,261,Medium,Standard Class,81,-78.888,8,0.7,4.67
NI-2011-4040,4747,NC-84151,3023,263,267,Medium,Standard Class,31,-21.012,4,0.7,2.23
NI-2011-4040,1396,NC-84151,3023,263,267,Medium,Standard Class,3,-5.652,1,0.7,0.24
NI-2011-3480,2364,AG-3301,3029,348,353,Medium,Standard Class,25,-28.626,1,0.7,1.8
NI-2011-3480,2732,AG-3301,3029,348,353,Medium,Standard Class,13,-17.316,4,0.7,0.52
NI-2012-7400,1533,GT-47101,3016,382,388,Medium,Standard Class,93,-64.983,1,0.7,6.45
NI-2012-7400,1929,GT-47101,3016,382,388,Medium,Standard Class,30,-58.248,2,0.7,1.79
NI-2012-7400,3926,GT-47101,3016,382,388,Medium,Standard Class,18,-41.766,2,0.7,0.61
NI-2012-2810,2804,TB-116251,3035,508,512,Medium,Standard Class,11,-22.17,2,0.7,0.66
NI-2012-2640,3915,CM-19351,3022,509,513,Medium,Standard Class,7,-16.329,1,0.7,0.44
NI-2012-8920,2782,MW-82201,3016,523,530,Medium,Standard Class,4,-4.188,1,0.7,0.1
NI-2012-6840,2520,IG-50851,3031,525,532,Medium,Standard Class,4,-5.373,1,0.7,0.18
NI-2012-3320,2999,CC-22201,3029,536,540,Medium,Standard Class,7,-15.492,2,0.7,0.75
NI-2012-1580,1623,DB-32101,3033,613,617,Medium,Standard Class,7,-17.094,2,0.7,0.41
NI-2012-1580,4385,DB-32101,3033,613,617,Medium,Standard Class,12,-12.669,1,0.7,0.3
NI-2012-1580,2308,DB-32101,3033,613,617,Medium,Standard Class,7,-13.95,2,0.7,0.58
NI-2012-8210,2769,SV-109351,3035,634,638,Medium,Standard Class,4,-3.348,1,0.7,0.33
NI-2012-8210,3592,SV-109351,3035,634,638,Medium,Standard Class,17,-25.032,2,0.7,1.1
NI-2012-4270,1804,CC-25501,3029,679,683,Medium,Standard Class,29,-56.04,2,0.7,2.21
NI-2012-4270,1738,CC-25501,3029,679,683,Medium,Standard Class,40,-81.852,1,0.7,1.55
NI-2012-8510,1653,GW-46051,3035,708,713,Medium,Standard Class,5,-6.822,2,0.7,0.38
NI-2012-8510,1732,GW-46051,3035,708,713,Medium,Standard Class,26,-56.538,2,0.7,1.51
NI-2012-1210,2757,JF-52951,3021,718,723,Medium,Standard Class,171,-371.232,12,0.7,14.99
NI-2012-1210,1949,JF-52951,3021,718,723,Medium,Standard Class,15,-11.202,1,0.7,0.88
NI-2012-9360,1734,TC-112951,3027,724,728,Medium,Standard Class,15,-14.754,2,0.7,0.85
NI-2012-9150,3131,RD-99301,3027,724,730,Medium,Standard Class,22,-18.012,4,0.7,1.89
NI-2012-9150,1249,RD-99301,3027,724,730,Medium,Standard Class,14,-31.68,4,0.7,0.86
NI-2013-9450,1628,DL-29251,3016,745,750,Medium,Standard Class,23,-33.996,4,0.7,2.16
NI-2013-9450,2673,DL-29251,3016,745,750,Medium,Standard Class,79,-76.59,10,0.7,5.27
NI-2013-9450,2816,DL-29251,3016,745,750,Medium,Standard Class,7,-11.865,1,0.7,0.31
NI-2013-9450,2646,DL-29251,3016,745,750,Medium,Standard Class,2,-3.627,1,0.7,0.17
NI-2013-9450,5014,DL-29251,3016,745,750,Medium,Standard Class,25,-42.966,2,0.7,1.74
NI-2013-8160,4116,BD-16351,3438,787,792,Medium,Standard Class,9,-10.299,1,0.7,0.7
NI-2013-8160,4070,BD-16351,3438,787,792,Medium,Standard Class,4,-3.768,2,0.7,0.3
NI-2013-8160,9572,BD-16351,3438,787,792,Medium,Standard Class,4,-4.692,1,0.7,0.17
NI-2013-9850,2715,MH-80251,3027,803,808,Medium,Standard Class,25,-55.08,2,0.7,1.25
NI-2013-3140,2730,AG-3301,3301,820,824,Medium,Standard Class,15,-22.908,1,0.7,1.47
NI-2013-4750,4538,JK-56251,3030,871,877,Medium,Standard Class,8,-9.735,1,0.7,0.51
NI-2013-2300,3833,JL-51301,3016,906,911,Medium,Standard Class,254,-533.376,4,0.7,12.18
NI-2013-2460,1685,SC-103051,3016,958,965,Medium,Standard Class,68,-125.016,4,0.7,4.98
NI-2013-2460,4326,SC-103051,3016,958,965,Medium,Standard Class,2,-4.635,1,0.7,0.24
NI-2013-2460,10251,SC-103051,3016,958,965,Medium,Standard Class,6,-8.211,1,0.7,0.15
NI-2013-2460,1669,SC-103051,3016,958,965,Medium,Standard Class,13,-24.21,1,0.7,1.13
NI-2013-3910,2577,SG-106051,3306,1025,1032,Medium,Standard Class,91,-193.428,6,0.7,8.68
NI-2013-3460,4179,PO-88501,3031,1056,1061,Medium,Standard Class,35,-30.324,2,0.7,2.18
NI-2013-2720,4070,AJ-9451,3016,1082,1088,Medium,Standard Class,8,-7.536,4,0.7,0.41
NI-2013-2720,1702,AJ-9451,3016,1082,1088,Medium,Standard Class,6,-7.23,2,0.7,0.31
NI-2013-2800,1741,KA-65251,3033,1082,1088,Medium,Standard Class,124,-219.804,2,0.7,10.84
NI-2014-6050,1663,SC-108001,3021,1102,1106,Medium,Standard Class,5,-9.312,2,0.7,0.32
NI-2014-3940,1675,LT-71101,3016,1124,1128,Medium,Standard Class,5,-11.406,1,0.7,0.37
NI-2014-9270,5084,CM-21901,3029,1138,1143,Medium,Standard Class,3,-5.46,1,0.7,0.18
NI-2014-2600,1448,BS-17551,3019,1166,1172,Medium,Standard Class,3,-6.927,1,0.7,0.24
NI-2014-2600,2720,BS-17551,3019,1166,1172,Medium,Standard Class,17,-23.964,2,0.7,0.93
NI-2014-7790,1683,MG-81451,3025,1180,1184,Medium,Standard Class,3,-4.626,1,0.7,0.15
NI-2014-8250,2847,FM-43801,3022,1245,1249,Medium,Standard Class,19,-20.646,2,0.7,2.48
NI-2014-1150,3148,NC-84151,3016,1265,1269,Medium,Standard Class,5,-11.196,1,0.7,0.4
NI-2014-2310,1788,EM-39601,3023,1267,1272,Medium,Standard Class,10,-18.306,2,0.7,0.37
NI-2014-460,4152,CM-19351,3029,1286,1291,Medium,Standard Class,22,-17.985,1,0.7,0.91
NI-2014-1380,1712,BT-14401,3016,1294,1298,Medium,Standard Class,17,-39.522,2,0.7,0.7
NI-2014-8570,2804,NF-83851,3028,1357,1362,Medium,Standard Class,21,-44.34,4,0.7,0.61
NI-2014-8570,2720,NF-83851,3028,1357,1362,Medium,Standard Class,17,-23.964,2,0.7,0.88
NI-2014-8570,1693,NF-83851,3028,1357,1362,Medium,Standard Class,49,-91.944,8,0.7,4.05
NI-2014-8450,3776,SB-101851,3022,1383,1387,Medium,Standard Class,14,-9.984,1,0.7,0.5
NI-2014-8450,2754,SB-101851,3022,1383,1387,Medium,Standard Class,20,-32.85,6,0.7,1.5
NI-2014-6120,1348,JF-52951,3029,1398,1402,Medium,Standard Class,15,-16.662,1,0.7,1.12
NI-2014-8030,2821,DW-35401,3029,1407,1413,Medium,Standard Class,16,-31.182,2,0.7,0.17
NI-2014-8030,2215,DW-35401,3029,1407,1413,Medium,Standard Class,9,-11.355,1,0.7,1.03
NI-2014-9790,1636,JH-58201,3028,1419,1425,Medium,Standard Class,5,-4.767,1,0.7,0.27
NI-2014-9790,3323,JH-58201,3028,1419,1425,Medium,Standard Class,11,-17.382,1,0.7,0.66
NI-2014-9580,10252,DO-34351,3029,1425,1430,Medium,Standard Class,4,-7.128,1,0.7,0.12
NI-2014-2680,2790,GA-45151,3029,1426,1430,Medium,Standard Class,4,-10.023,1,0.7,0.32
NI-2014-8760,1755,HG-50251,3021,1438,1444,Medium,Standard Class,7,-7.332,1,0.7,0.3
NI-2014-1910,4684,JG-51601,3029,1445,1449,Medium,Standard Class,13,-11.004,1,0.7,0.83
NI-2014-1910,1333,JG-51601,3029,1445,1449,Medium,Standard Class,30,-28.8,6,0.7,2.01
NI-2014-6290,3428,JR-57001,3028,1448,1453,Medium,Standard Class,3,-3.249,1,0.7,0.05
NI-2014-9880,1836,LC-70501,3016,1454,1458,Medium,Standard Class,9,-10.248,4,0.7,0.47
NI-2014-3370,1623,NF-83851,3029,1460,1465,Medium,Standard Class,22,-51.282,6,0.7,1.96
NI-2014-3370,1671,NF-83851,3029,1460,1465,Medium,Standard Class,4,-4.647,1,0.7,0.23
NI-2014-3370,1481,NF-83851,3029,1460,1465,Medium,Standard Class,5,-10.173,1,0.7,0.27
NI-2011-3080,3406,RD-97201,3017,48,53,Medium,Standard Class,6,-7.05,2,0.7,0.56
NI-2011-2720,5144,KT-64801,3017,118,124,Medium,Standard Class,62,-101.16,4,0.7,3.85
NI-2011-2720,4068,KT-64801,3017,118,124,Medium,Standard Class,4,-2.946,2,0.7,0.17
NI-2011-2720,2310,KT-64801,3017,118,124,Medium,Standard Class,42,-97.02,4,0.7,2.51
NI-2011-20,6814,BM-11401,3017,153,157,Medium,Standard Class,48,-67.734,1,0.7,2.47
NI-2011-9390,5516,DC-28501,3017,230,234,Medium,Standard Class,100,-123.876,4,0.7,0.26
NI-2011-9240,10253,Co-26401,3017,236,241,Medium,Standard Class,43,-89.754,1,0.7,2.35
NI-2011-9240,1205,Co-26401,3017,236,241,Medium,Standard Class,9,-16.317,1,0.7,0.56
NI-2011-9240,2520,Co-26401,3017,236,241,Medium,Standard Class,61,-75.222,14,0.7,6.64
NI-2011-9240,3034,Co-26401,3017,236,241,Medium,Standard Class,27,-41.04,8,0.7,1.49
NI-2011-9240,2911,Co-26401,3017,236,241,Medium,Standard Class,18,-12.876,2,0.7,1.43
NI-2011-9240,1710,Co-26401,3017,236,241,Medium,Standard Class,12,-26.244,2,0.7,0.24
NI-2011-6910,5767,JC-53851,3017,302,306,Medium,Standard Class,50,-91.728,1,0.7,2.3
NI-2011-2740,2821,AA-6451,3017,339,343,Medium,Standard Class,16,-31.182,2,0.7,1.06
NI-2011-2740,1352,AA-6451,3017,339,343,Medium,Standard Class,2,-2.682,1,0.7,0.14
NI-2011-5560,7238,JK-56251,3017,342,347,Medium,Standard Class,88,-105.714,6,0.7,6.01
NI-2011-5560,1334,JK-56251,3017,342,347,Medium,Standard Class,3,-3.342,1,0.7,0.35
NI-2011-5560,4186,JK-56251,3017,342,347,Medium,Standard Class,7,-13.026,2,0.7,0.65
NI-2011-9840,1963,JM-55801,3017,362,367,Medium,Standard Class,12,-9.492,2,0.7,0.82
NI-2011-9840,3872,JM-55801,3017,362,367,Medium,Standard Class,7,-17.115,1,0.7,0.12
NI-2012-9860,3319,AA-3751,3017,371,375,Medium,Standard Class,11,-23.628,4,0.7,0.31
NI-2012-7670,5791,RD-99001,3017,430,434,Medium,Standard Class,20,-26.787,1,0.7,1.74
NI-2012-2330,10254,EB-38701,3017,444,448,Medium,Standard Class,49,-108.561,1,0.7,3.66
NI-2012-2330,5021,EB-38701,3017,444,448,Medium,Standard Class,2,-1.8,1,0.7,0.1
NI-2012-8050,6488,DB-36151,3017,465,469,Medium,Standard Class,44,-50.379,1,0.7,2.44
NI-2012-8050,1734,DB-36151,3017,465,469,Medium,Standard Class,7,-7.377,1,0.7,0.89
NI-2012-8050,1938,DB-36151,3017,465,469,Medium,Standard Class,9,-17.562,1,0.7,0.58
NI-2012-8280,10255,LC-68701,3017,524,529,Medium,Standard Class,75,-75.228,4,0.7,4.12
NI-2012-8280,3747,LC-68701,3017,524,529,Medium,Standard Class,25,-33.012,4,0.7,0.9
NI-2012-8280,6321,LC-68701,3017,524,529,Medium,Standard Class,53,-84.099,1,0.7,2.85
NI-2012-9640,5564,SG-100801,3017,682,687,Medium,Standard Class,24,-16.269,1,0.7,2.8
NI-2013-1880,4946,MH-74551,3017,788,792,Medium,Standard Class,336,-537.312,2,0.7,26.3
NI-2013-1880,1648,MH-74551,3017,788,792,Medium,Standard Class,17,-27.852,4,0.7,0.62
NI-2013-1880,5846,MH-74551,3017,788,792,Medium,Standard Class,22,-18.705,1,0.7,1.71
NI-2013-3260,1752,BF-10801,3017,788,793,Medium,Standard Class,4,-3.252,1,0.7,0.21
NI-2013-3260,1326,BF-10801,3017,788,793,Medium,Standard Class,39,-81.216,1,0.7,1.82
NI-2013-3260,6373,BF-10801,3017,788,793,Medium,Standard Class,98,-140.64,2,0.7,8.16
NI-2013-3260,7429,BF-10801,3017,788,793,Medium,Standard Class,55,-56.472,1,0.7,3.72
NI-2013-5740,2799,AG-3301,3017,854,859,Medium,Standard Class,8,-15.201,1,0.7,0.51
NI-2013-4580,1334,CR-27301,3017,950,955,Medium,Standard Class,3,-3.342,1,0.7,0.24
NI-2013-4580,5754,CR-27301,3017,950,955,Medium,Standard Class,22,-42.417,1,0.7,0.95
NI-2013-4580,7453,CR-27301,3017,950,955,Medium,Standard Class,20,-21.534,1,0.7,1.75
NI-2013-5960,7922,SC-103051,3017,977,982,Medium,Standard Class,86,-174.24,2,0.7,8.13
NI-2013-5960,4948,SC-103051,3017,977,982,Medium,Standard Class,59,-69.21,2,0.7,4.5
NI-2013-5960,1247,SC-103051,3017,977,982,Medium,Standard Class,30,-41.448,2,0.7,3.38
NI-2013-6940,1745,SC-103051,3017,1020,1025,Medium,Standard Class,9,-16.872,2,0.7,0.57
NI-2013-6940,4072,SC-103051,3017,1020,1025,Medium,Standard Class,9,-7.2,1,0.7,0.49
NI-2013-6940,2741,SC-103051,3017,1020,1025,Medium,Standard Class,4,-5.082,1,0.7,0.36
NI-2013-6940,4733,SC-103051,3017,1020,1025,Medium,Standard Class,4,-4.968,1,0.7,0.28
NI-2014-4590,7210,CG-25201,3017,1116,1123,Medium,Standard Class,8,-8.07,1,0.7,0.62
NI-2014-4590,1836,CG-25201,3017,1116,1123,Medium,Standard Class,4,-5.124,2,0.7,0.42
NI-2014-330,1658,SF-100651,3017,1127,1132,Medium,Standard Class,2,-5.415,1,0.7,0.1
NI-2014-9290,10256,SC-107251,3017,1140,1144,Medium,Standard Class,276,-304.116,1,0.7,21.78
NI-2014-7020,6808,RA-92851,3017,1207,1212,Medium,Standard Class,35,-53.388,2,0.7,3.19
NI-2014-7020,6751,RA-92851,3017,1207,1212,Medium,Standard Class,17,-27.756,1,0.7,1.08
NI-2014-7020,3635,RA-92851,3017,1207,1212,Medium,Standard Class,6,-3.969,1,0.7,0.37
NI-2014-7020,5531,RA-92851,3017,1207,1212,Medium,Standard Class,24,-45.213,1,0.7,0.62
NI-2014-7020,5801,RA-92851,3017,1207,1212,Medium,Standard Class,151,-136.08,4,0.7,15.2
NI-2014-5300,6078,SS-108751,3017,1211,1215,Medium,Standard Class,87,-186.24,2,0.7,4.86
NI-2014-4860,6760,JD-60151,3017,1257,1263,Medium,Standard Class,53,-65.763,1,0.7,4.05
NI-2014-4860,7654,JD-60151,3017,1257,1263,Medium,Standard Class,49,-37.488,2,0.7,4.04
NI-2014-4860,6127,JD-60151,3017,1257,1263,Medium,Standard Class,96,-112.482,1,0.7,2.75
NI-2014-7860,1681,EB-41101,3017,1266,1271,Medium,Standard Class,15,-18.447,1,0.7,1.2
NI-2014-5460,2753,RC-99601,3017,1286,1290,Medium,Standard Class,8,-13.803,1,0.7,0.55
NI-2014-5460,5750,RC-99601,3017,1286,1290,Medium,Standard Class,82,-98.412,2,0.7,5.15
NI-2014-5880,2823,TB-115201,3017,1315,1321,Medium,Standard Class,16,-15.0,2,0.7,1.24
NI-2014-7410,1638,SF-102001,3017,1320,1325,Medium,Standard Class,9,-10.377,1,0.7,0.75
NI-2014-7410,2930,SF-102001,3017,1320,1325,Medium,Standard Class,16,-15.342,2,0.7,1.58
NI-2014-7410,6316,SF-102001,3017,1320,1325,Medium,Standard Class,94,-199.605,1,0.7,11.2
NI-2014-5790,3627,GM-44401,3017,1343,1347,Medium,Standard Class,20,-19.692,6,0.7,1.51
NI-2014-5790,4170,GM-44401,3017,1343,1347,Medium,Standard Class,6,-9.102,2,0.7,0.51
NI-2014-6650,4693,RE-94501,3017,1366,1370,Medium,Standard Class,4,-7.317,1,0.7,0.3
NI-2014-6650,5096,RE-94501,3017,1366,1370,Medium,Standard Class,15,-9.984,1,0.7,1.11
NI-2014-6650,6218,RE-94501,3017,1366,1370,Medium,Standard Class,12,-26.109,1,0.7,0.76
NI-2014-6650,5627,RE-94501,3017,1366,1370,Medium,Standard Class,37,-37.023,1,0.7,2.23
NI-2014-130,3286,TB-115201,3017,1381,1385,Medium,Standard Class,81,-67.83,14,0.7,7.77
NI-2014-130,2353,TB-115201,3017,1381,1385,Medium,Standard Class,13,-21.06,4,0.7,1.38
